"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20070315 0.0 I 221.1 0.1463069 0.8638925
20070315 6.0 I 221.1 0.1526917 0.8583943
20070315 12.0 I 221.1 0.1259013 0.8817019
20070315 18.0 I 221.1 0.1635593 0.8491162
20070316 0.0 I 221.1 0.1632888 0.8493459
20070316 12.0 I 221.1 0.1739687 0.8403232
20070317 6.0 I 221.1 0.2332587 0.7919486
20070318 6.0 I 221.1 0.1710715 0.8427613
20070318 18.0 I 221.1 0.1579665 0.8538784
20070319 12.0 I 221.1 0.2398929 0.7867121
20070319 18.0 I 221.1 0.3047572 0.7373024
20070320 12.0 I 221.1 0.08681181 0.9168496
20070321 0.0 I 221.1 0.1656389 0.8473522
20070321 6.0 I 221.1 0.1518787 0.8590925
20070321 12.0 I 221.1 0.1073167 0.8982411
20070321 18.0 I 221.1 0.1187961 0.8879889
20070322 0.0 I 221.1 0.1178318 0.8888455
20070322 12.0 I 221.1 0.08996253 0.9139654
20070322 18.0 I 221.1 0.1219799 0.8851662
20070323 0.0 I 221.1 0.1132493 0.892928
20070323 6.0 I 221.1 0.1461705 0.8640104
20070323 12.0 I 221.1 0.1786613 0.8363891
20070323 18.0 I 221.1 0.1993165 0.8192906
20070324 0.0 I 221.1 0.2129805 0.8081719
20070324 6.0 I 221.1 0.2059905 0.8138408
20070324 12.0 I 221.1 0.1571218 0.8545999
20070324 18.0 I 221.1 0.171121 0.8427196
20070325 6.0 I 221.1 0.1795308 0.8356622
20070325 12.0 I 221.1 0.1752013 0.8392881
20070325 18.0 I 221.1 0.2551955 0.774765
20070326 0.0 I 221.1 0.1904933 0.8265513
20070326 6.0 I 221.1 0.21192 0.8090294
20070326 12.0 I 221.1 0.2108745 0.8098757
20070326 18.0 I 221.1 0.3159957 0.7290626
20070327 0.0 I 221.1 0.5101317 0.6004165
20070327 6.0 I 221.1 0.3743628 0.6877274
20070327 18.0 I 221.1 0.2399353 0.7866788
20070328 0.0 I 221.1 0.2228371 0.8002452
20070328 6.0 I 221.1 0.197907 0.8204462
20070328 12.0 I 221.1 0.2046282 0.8149502
20070328 18.0 I 221.1 0.1904588 0.8265798
20070329 0.0 I 221.1 0.1661154 0.8469485
20070329 6.0 I 221.1 0.1857904 0.8304476
20070329 12.0 I 221.1 0.1660786 0.8469796
20070329 18.0 I 221.1 0.1982404 0.8201727
20070330 0.0 I 221.1 0.1686985 0.8447636
20070330 6.0 I 221.1 0.1916932 0.8255601
20070330 12.0 I 221.1 0.1822955 0.833355
20070330 18.0 I 221.1 0.2020312 0.8170694
20070331 0.0 I 221.1 0.2219819 0.8009298
20070331 6.0 I 221.1 0.2593592 0.7715458
20070331 12.0 I 221.1 0.2502415 0.7786127
20070331 18.0 I 221.1 0.5598185 0.5713128
20070401 0.0 I 221.1 0.6255867 0.5349475
20070401 6.0 I 221.1 0.3523147 0.7030589
20070401 12.0 I 221.1 0.2663968 0.766135
20070401 18.0 I 221.1 0.2094999 0.8109897
20070402 0.0 I 221.1 0.3126853 0.7314801
20070402 6.0 I 221.1 0.3224986 0.7243369
20070402 12.0 I 221.1 0.3983791 0.6714075
20070402 18.0 I 221.1 0.1877538 0.8288188
20070403 0.0 I 221.1 0.2015244 0.8174836
20070403 6.0 I 221.1 0.1806992 0.8346864
20070403 12.0 I 221.1 0.1834794 0.832369
20070403 18.0 I 221.1 0.2431086 0.7841864
20070404 0.0 I 221.1 0.2988211 0.7416921
20070404 6.0 I 221.1 0.3477391 0.7062831
20070404 12.0 I 221.1 0.2144452 0.806989
20070404 18.0 I 221.1 0.274008 0.760326
20070405 0.0 I 221.1 0.3227646 0.7241443
20070405 6.0 I 221.1 0.6324847 0.5312701
20070405 12.0 I 221.1 0.6160523 0.5400723
20070405 18.0 I 221.1 0.3778992 0.6852996
20070406 0.0 I 221.1 0.2827714 0.753692
20070406 6.0 I 221.1 0.3506825 0.7042073
20070406 18.0 I 221.1 0.2165619 0.8052827
20070407 0.0 I 221.1 0.198775 0.8197343
20070407 6.0 I 221.1 0.1740084 0.8402898
20070407 12.0 I 221.1 0.2511682 0.7778916
20070407 18.0 I 221.1 0.2513787 0.7777278
20070408 0.0 I 221.1 0.2490835 0.7795149
20070408 6.0 I 221.1 0.2077706 0.8123934
20070408 12.0 I 221.1 0.2058741 0.8139355
20070408 18.0 I 221.1 0.2619579 0.7695434
20070409 0.0 I 221.1 0.3114081 0.7324149
20070409 6.0 I 221.1 0.2999686 0.7408415
20070409 12.0 I 221.1 0.3240322 0.7232269
20070409 18.0 I 221.1 0.2996778 0.7410569
20070410 0.0 I 221.1 0.3239309 0.7233003
20070410 6.0 I 221.1 0.4205335 0.6566964
20070410 12.0 I 221.1 0.3282936 0.7201515
20070410 18.0 I 221.1 0.348779 0.705549
20070411 0.0 I 221.1 0.4206684 0.6566078
20070411 6.0 I 221.1 0.3415104 0.7106961
20070411 12.0 I 221.1 0.444466 0.6411666
20070411 18.0 I 221.1 0.6503489 0.5218637
20070412 0.0 I 221.1 1.11412 0.3282038
20070412 6.0 I 221.1 0.5300863 0.5885542
20070412 12.0 I 221.1 0.4132072 0.6615252
20070412 18.0 I 221.1 0.5008122 0.6060382
20070413 0.0 I 221.1 0.4952479 0.6094198
20070413 6.0 I 221.1 0.376187 0.6864739
20070413 12.0 I 221.1 0.354272 0.7016841
20070414 0.0 I 221.1 0.2292511 0.7951289
20070414 6.0 I 221.1 0.2555014 0.7745281
20070414 12.0 I 221.1 0.2303416 0.7942622
20070414 18.0 I 221.1 0.2496966 0.7790371
20070415 0.0 I 221.1 0.2587909 0.7719844
20070415 6.0 I 221.1 0.2804076 0.7554758
20070415 12.0 I 221.1 0.3519256 0.7033325
20070415 18.0 I 221.1 0.5774894 0.5613058
20070416 0.0 I 221.1 0.3222969 0.7244831
20070416 6.0 I 221.1 0.3214868 0.7250702
20070416 12.0 I 221.1 0.2929692 0.7460451
20070417 0.0 I 221.1 0.2676813 0.7651516
20070417 6.0 I 221.1 0.2517596 0.7774316
20070417 12.0 I 221.1 0.2340976 0.7912846
20070417 18.0 I 221.1 0.2321367 0.7928378
20070418 0.0 I 221.1 0.2597441 0.7712489
20070418 6.0 I 221.1 0.3209584 0.7254535
20070418 12.0 I 221.1 0.3646711 0.694425
20070418 18.0 I 221.1 0.3806052 0.6834477
20070419 0.0 I 221.1 0.4583132 0.6323494
20070419 6.0 I 221.1 0.3132971 0.7310327
20070419 12.0 I 221.1 0.3663564 0.6932557
20070419 18.0 I 221.1 0.3109638 0.7327404
20070420 0.0 I 221.1 0.2929121 0.7460878
20070420 6.0 I 221.1 0.2307363 0.7939488
20070420 12.0 I 221.1 0.2077642 0.8123986
20070420 18.0 I 221.1 0.2169423 0.8049764
20070421 0.0 I 221.1 0.2777832 0.757461
20070421 6.0 I 221.1 0.3349651 0.7153631
20070421 12.0 I 221.1 0.4568111 0.6333
20070421 18.0 I 221.1 0.4289561 0.6511885
20070422 0.0 I 221.1 0.4342554 0.6477468
20070422 6.0 I 221.1 0.8651483 0.4209891
20070422 12.0 I 221.1 0.7738489 0.4612344
20070422 18.0 I 221.1 0.373271 0.6884786
20070423 0.0 I 221.1 0.4596136 0.6315276
20070423 6.0 I 221.1 0.6792236 0.5070105
20070423 12.0 I 221.1 0.2798021 0.7559333
20070423 18.0 I 221.1 0.3284029 0.7200728
20070424 0.0 I 221.1 0.2689042 0.7642165
20070424 6.0 I 221.1 0.2087067 0.8116333
20070424 12.0 I 221.1 0.2304131 0.7942055
20070424 18.0 I 221.1 0.3071473 0.7355423
20070425 0.0 I 221.1 0.3390519 0.7124455
20070425 6.0 I 221.1 0.4000793 0.6702669
20070425 12.0 I 221.1 0.4158469 0.6597813
20070425 18.0 I 221.1 0.3184482 0.7272768
20070426 0.0 I 221.1 0.3727817 0.6888156
20070426 6.0 I 221.1 0.3800972 0.683795
20070426 12.0 I 221.1 0.3159326 0.7291086
20070426 18.0 I 221.1 0.3367392 0.714095
20070427 0.0 I 221.1 0.3025867 0.7389044
20070427 6.0 I 221.1 0.560174 0.5711097
20070427 12.0 I 221.1 0.2249778 0.7985339
20070427 18.0 I 221.1 0.3152439 0.7296109
20070428 0.0 I 221.1 0.334517 0.7156836
20070428 12.0 I 221.1 0.3413485 0.7108112
20070428 18.0 I 221.1 0.3143785 0.7302426
20070429 0.0 I 221.1 0.3109354 0.7327612
20070429 6.0 I 221.1 0.3205373 0.725759
20070430 0.0 I 221.1 0.2313022 0.7934996
20070430 6.0 I 221.1 0.2736824 0.7605736
20070430 12.0 I 221.1 0.258722 0.7720376
20070430 18.0 I 221.1 0.5134564 0.5984236
20070501 0.0 I 221.1 0.3317181 0.7176896
20070501 6.0 I 221.1 0.292151 0.7466558
20070501 12.0 I 221.1 0.1941257 0.8235544
20070501 18.0 I 221.1 0.2083493 0.8119234
20070502 0.0 I 221.1 0.2499899 0.7788086
20070502 6.0 I 221.1 0.5284698 0.5895063
20070502 12.0 I 221.1 0.9292378 0.3948546
20070502 18.0 I 221.1 1.129626 0.3231542
20070503 0.0 I 221.1 0.5408764 0.5822378
20070503 6.0 I 221.1 0.5154561 0.5972281
20070503 12.0 I 221.1 0.3266995 0.7213005
20070503 18.0 I 221.1 0.3125838 0.7315543
20070504 0.0 I 221.1 0.3048849 0.7372082
20070504 6.0 I 221.1 0.332596 0.7170598
20070504 12.0 I 221.1 0.287601 0.7500608
20070504 18.0 I 221.1 0.2708287 0.7627471
20070505 0.0 I 221.1 0.2714332 0.7622862
20070505 6.0 I 221.1 0.263583 0.7682939
20070505 12.0 I 221.1 0.1806143 0.8347572
20070505 18.0 I 221.1 0.1533876 0.8577972
20070506 0.0 I 221.1 0.1789847 0.8361187
20070506 6.0 I 221.1 0.2060168 0.8138194
20070506 12.0 I 221.1 0.1807492 0.8346447
20070506 18.0 I 221.1 0.2456291 0.7822123
20070507 0.0 I 221.1 0.2353267 0.7903126
20070507 6.0 I 221.1 0.2185452 0.8036872
20070507 12.0 I 221.1 0.1777791 0.8371273
20070507 18.0 I 221.1 0.2499501 0.7788397
20070508 0.0 I 221.1 0.2476349 0.7806449
20070508 18.0 I 221.1 0.2623489 0.7692426
20070509 0.0 I 221.1 0.2702768 0.7631682
20070509 6.0 I 221.1 0.2633928 0.76844
20070509 18.0 I 221.1 0.3008449 0.7401926
20070510 0.0 I 221.1 0.3095476 0.7337789
20070510 6.0 I 221.1 0.2486947 0.779818
20070510 12.0 I 221.1 0.183412 0.8324251
20070510 18.0 I 221.1 0.2109147 0.8098431
20070511 0.0 I 221.1 0.1798155 0.8354244
20070511 6.0 I 221.1 0.1933077 0.8242283
20070511 18.0 I 221.1 0.1750864 0.8393845
20070512 0.0 I 221.1 0.1984732 0.8199817
20070512 6.0 I 221.1 0.2653109 0.7669675
20070512 12.0 I 221.1 0.2727633 0.7612729
20070512 18.0 I 221.1 0.2401635 0.7864992
20070513 0.0 I 221.1 0.2373714 0.7886983
20070513 6.0 I 221.1 0.2129792 0.808173
20070513 12.0 I 221.1 0.2590824 0.7717594
20070513 18.0 I 221.1 0.3179016 0.7276744
20070514 0.0 I 221.1 0.4345097 0.6475821
20070514 6.0 I 221.1 0.2854665 0.7516635
20070514 12.0 I 221.1 0.1871454 0.8293232
20070514 18.0 I 221.1 0.159706 0.8523943
20070515 0.0 I 221.1 0.1759576 0.8386535
20070515 6.0 I 221.1 0.1994666 0.8191676
20070515 18.0 I 221.1 0.2675777 0.7652309
20070516 0.0 I 221.1 0.2774852 0.7576868
20070516 6.0 I 221.1 0.228165 0.7959929
20070516 12.0 I 221.1 0.1967769 0.8213739
20070516 18.0 I 221.1 0.2546265 0.775206
20070517 0.0 I 221.1 0.2869897 0.7505195
20070517 6.0 I 221.1 0.3090071 0.7341756
20070517 18.0 I 221.1 0.3019775 0.7393547
20070518 0.0 I 221.1 0.3105589 0.7330372
20070518 6.0 I 221.1 0.3252115 0.7223746
20070518 18.0 I 221.1 0.3095258 0.7337948
20070519 0.0 I 221.1 0.3278757 0.7204526
20070519 18.0 I 221.1 0.2402 0.7864705
20070520 0.0 I 221.1 0.3191479 0.726768
20070520 6.0 I 221.1 0.2630407 0.7687106
20070520 12.0 I 221.1 0.3398507 0.7118766
20070520 18.0 I 221.1 0.3558982 0.700544
20070521 0.0 I 221.1 0.3650243 0.6941798
20070521 6.0 I 221.1 0.4120874 0.6622664
20070521 12.0 I 221.1 0.2550737 0.7748594
20070521 18.0 I 221.1 0.2989418 0.7416026
20070522 0.0 I 221.1 0.4802327 0.6186394
20070522 6.0 I 221.1 0.6258831 0.5347889
20070522 12.0 I 221.1 1.487337 0.2259736
20070522 18.0 I 221.1 0.4681353 0.6261688
20070523 0.0 I 221.1 0.9419352 0.3898726
20070523 6.0 I 221.1 0.6456643 0.5243141
20070523 12.0 I 221.1 0.3746855 0.6875055
20070523 18.0 I 221.1 0.2596693 0.7713066
20070524 0.0 I 221.1 0.3965232 0.6726547
20070524 6.0 I 221.1 0.5759522 0.5621693
20070524 12.0 I 221.1 0.4289884 0.6511675
20070524 18.0 I 221.1 0.3280485 0.7203281
20070525 0.0 I 221.1 0.3735964 0.6882546
20070525 6.0 I 221.1 0.5726982 0.5640016
20070525 12.0 I 221.1 0.3232109 0.7238212
20070525 18.0 I 221.1 0.3011883 0.7399385
20070526 0.0 I 221.1 0.3291286 0.7195505
20070526 6.0 I 221.1 0.2797696 0.7559579
20070526 12.0 I 221.1 0.2488085 0.7797292
20070526 18.0 I 221.1 0.3605096 0.6973209
20070527 0.0 I 221.1 0.3774966 0.6855755
20070527 6.0 I 221.1 0.4826969 0.6171168
20070527 12.0 I 221.1 0.3708613 0.6901397
20070527 18.0 I 221.1 0.3038024 0.7380067
20070528 0.0 I 221.1 0.4729363 0.6231697
20070528 6.0 I 221.1 0.4988415 0.6072338
20070528 12.0 I 221.1 0.3127908 0.7314029
20070528 18.0 I 221.1 0.2856281 0.7515421
20070529 0.0 I 221.1 0.2788994 0.756616
20070529 6.0 I 221.1 0.2685428 0.7644927
20070529 12.0 I 221.1 0.2578167 0.7727368
20070529 18.0 I 221.1 0.2658749 0.766535
20070530 0.0 I 221.1 0.2627203 0.768957
20070530 6.0 I 221.1 0.2469218 0.7812018
20070530 12.0 I 221.1 0.217341 0.8046555
20070530 18.0 I 221.1 0.2471649 0.7810119
20070531 0.0 I 221.1 0.2428643 0.7843779
20070531 6.0 I 221.1 0.2902554 0.7480725
20070531 12.0 I 221.1 0.2024495 0.8167277
20070531 18.0 I 221.1 0.247498 0.7807518
20070601 0.0 I 221.1 0.2836692 0.7530157
20070601 6.0 I 221.1 0.2980994 0.7422276
20070601 12.0 I 221.1 0.2682328 0.7647297
20070601 18.0 I 221.1 0.3051046 0.7370463
20070602 0.0 I 221.1 0.3153585 0.7295273
20070602 6.0 I 221.1 0.3111229 0.7326238
20070602 12.0 I 221.1 0.3434843 0.7092946
20070602 18.0 I 221.1 0.3568913 0.6998486
20070603 0.0 I 221.1 0.387675 0.6786328
20070603 6.0 I 221.1 0.3747211 0.687481
20070603 12.0 I 221.1 0.3111462 0.7326067
20070603 18.0 I 221.1 0.3204216 0.725843
20070604 0.0 I 221.1 0.3492234 0.7052355
20070604 6.0 I 221.1 0.3389464 0.7125206
20070604 12.0 I 221.1 0.2789733 0.7565601
20070604 18.0 I 221.1 0.2974602 0.7427021
20070605 6.0 I 221.1 0.2856293 0.7515412
20070605 12.0 I 221.1 0.279684 0.7560226
20070605 18.0 I 221.1 0.3101598 0.7333297
20070606 0.0 I 221.1 0.4242052 0.6542896
20070606 12.0 I 221.1 0.2736133 0.7606261
20070606 18.0 I 221.1 0.3638074 0.695025
20070607 0.0 I 221.1 0.3691209 0.6913419
20070607 6.0 I 221.1 0.364601 0.6944737
20070607 12.0 I 221.1 0.302931 0.7386501
20070607 18.0 I 221.1 0.3122662 0.7317867
20070608 0.0 I 221.1 0.3653413 0.6939598
20070608 6.0 I 221.1 0.3814789 0.6828508
20070608 12.0 I 221.1 0.3300938 0.7188563
20070608 18.0 I 221.1 0.491258 0.6118562
20070609 0.0 I 221.1 0.3265551 0.7214046
20070609 6.0 I 221.1 0.3089658 0.7342059
20070609 12.0 I 221.1 0.2994354 0.7412366
20070609 18.0 I 221.1 0.3083469 0.7346604
20070610 0.0 I 221.1 0.3868508 0.6791924
20070610 6.0 I 221.1 0.4411811 0.6432762
20070610 12.0 I 221.1 0.286788 0.7506709
20070610 18.0 I 221.1 0.2890034 0.7490097
20070611 0.0 I 221.1 0.3225856 0.7242739
20070611 6.0 I 221.1 0.3133573 0.7309887
20070611 12.0 I 221.1 0.2719592 0.7618853
20070611 18.0 I 221.1 0.2630287 0.7687199
20070612 0.0 I 221.1 0.3081336 0.7348171
20070612 6.0 I 221.1 0.3502731 0.7044957
20070612 12.0 I 221.1 0.3591864 0.6982442
20070613 0.0 I 221.1 0.3222548 0.7245136
20070613 12.0 I 221.1 0.2606154 0.7705772
20070613 18.0 I 221.1 0.316756 0.7285085
20070614 0.0 I 221.1 0.3754923 0.686951
20070614 6.0 I 221.1 0.4292122 0.6510218
20070614 18.0 I 221.1 0.4549601 0.6344733
20070615 0.0 I 221.1 0.6464396 0.5239078
20070615 6.0 I 221.1 0.6202345 0.5378183
20070615 18.0 I 221.1 0.7673016 0.4642641
20070616 0.0 I 221.1 0.6746418 0.5093389
20070616 6.0 I 221.1 0.848594 0.4280163
20070616 12.0 I 221.1 0.4015822 0.6692603
20070616 18.0 I 221.1 0.4282025 0.6516795
20070617 0.0 I 221.1 0.4110345 0.6629641
20070617 6.0 I 221.1 0.3956448 0.6732458
20070617 12.0 I 221.1 0.2950722 0.7444778
20070617 18.0 I 221.1 0.3155114 0.7294158
20070618 0.0 I 221.1 0.3885884 0.6780133
20070618 6.0 I 221.1 0.3857483 0.6799417
20070618 12.0 I 221.1 0.3033961 0.7383066
20070618 18.0 I 221.1 0.369918 0.690791
20070619 0.0 I 221.1 0.4625142 0.6296985
20070619 12.0 I 221.1 0.3110582 0.7326713
20070619 18.0 I 221.1 0.2666778 0.7659198
20070620 0.0 I 221.1 0.3506665 0.7042186
20070620 6.0 I 221.1 0.3661025 0.6934317
20070620 12.0 I 221.1 0.2817602 0.7544546
20070620 18.0 I 221.1 0.3872276 0.6789366
20070621 0.0 I 221.1 0.4352638 0.6470939
20070621 12.0 I 221.1 0.3138341 0.7306402
20070622 0.0 I 221.1 0.2502187 0.7786304
20070622 6.0 I 221.1 0.2551409 0.7748073
20070622 12.0 I 221.1 0.2488231 0.7797179
20070622 18.0 I 221.1 0.2710934 0.7625453
20070623 6.0 I 221.1 0.3478411 0.7062111
20070623 12.0 I 221.1 0.3135676 0.7308349
20070623 18.0 I 221.1 0.3575825 0.699365
20070624 0.0 I 221.1 0.5047177 0.603676
20070624 6.0 I 221.1 0.4705858 0.6246362
20070624 12.0 I 221.1 0.3587403 0.6985558
20070624 18.0 I 221.1 0.3299911 0.7189301
20070625 0.0 I 221.1 0.3504984 0.704337
20070625 6.0 I 221.1 0.3437965 0.7090732
20070625 12.0 I 221.1 0.263274 0.7685313
20070625 18.0 I 221.1 0.220371 0.8022211
20070626 0.0 I 221.1 0.2694216 0.7638212
20070626 6.0 I 221.1 0.3364673 0.7142893
20070626 18.0 I 221.1 0.3487111 0.7055969
20070627 0.0 I 221.1 0.4297575 0.6506669
20070627 6.0 I 221.1 0.4362467 0.6464582
20070627 12.0 I 221.1 0.3725949 0.6889443
20070627 18.0 I 221.1 0.3921948 0.6755725
20070628 0.0 I 221.1 0.4615022 0.630336
20070628 6.0 I 221.1 0.4766724 0.6208459
20070628 12.0 I 221.1 0.3471154 0.7067238
20070628 18.0 I 221.1 0.3619797 0.6962965
20070629 0.0 I 221.1 0.3703644 0.6904827
20070629 6.0 I 221.1 0.3765038 0.6862565
20070630 0.0 I 221.1 0.3582659 0.6988872
20070630 12.0 I 221.1 0.265199 0.7670533
20070630 18.0 I 221.1 0.2857455 0.7514538
20070701 0.0 I 221.1 0.3610782 0.6969245
20070701 6.0 I 221.1 0.3552923 0.7009685
20070701 12.0 I 221.1 0.2398879 0.786716
20070701 18.0 I 221.1 0.2515164 0.7776207
20070702 0.0 I 221.1 0.2572787 0.7731527
20070702 6.0 I 221.1 0.2539222 0.7757521
20070702 12.0 I 221.1 0.2570429 0.773335
20070702 18.0 I 221.1 0.2990809 0.7414995
20070703 0.0 I 221.1 0.3119355 0.7320288
20070703 12.0 I 221.1 0.28096 0.7550585
20070703 18.0 I 221.1 0.2498314 0.7789321
20070704 0.0 I 221.1 0.2757452 0.7590063
20070704 6.0 I 221.1 0.2768982 0.7581316
20070704 12.0 I 221.1 0.2589667 0.7718487
20070704 18.0 I 221.1 0.3364496 0.7143019
20070705 0.0 I 221.1 0.4697237 0.625175
20070705 6.0 I 221.1 0.5725418 0.5640898
20070705 12.0 I 221.1 0.4366855 0.6461746
20070705 18.0 I 221.1 0.4609124 0.6307079
20070706 0.0 I 221.1 0.6015391 0.5479676
20070706 6.0 I 221.1 0.4746439 0.6221065
20070706 12.0 I 221.1 0.3092034 0.7340314
20070706 18.0 I 221.1 0.2940995 0.7452024
20070707 0.0 I 221.1 0.3323705 0.7172215
20070707 6.0 I 221.1 0.2699654 0.7634059
20070707 12.0 I 221.1 0.3117386 0.7321729
20070707 18.0 I 221.1 0.3753436 0.6870532
20070708 0.0 I 221.1 0.4517263 0.6365284
20070708 6.0 I 221.1 0.4296916 0.6507097
20070708 12.0 I 221.1 0.3516786 0.7035062
20070708 18.0 I 221.1 0.3245266 0.7228695
20070709 0.0 I 221.1 0.3157509 0.7292411
20070709 6.0 I 221.1 0.2522337 0.7770631
20070709 12.0 I 221.1 0.2465373 0.7815022
20070709 18.0 I 221.1 0.2239978 0.7993169
20070710 0.0 I 221.1 0.4097374 0.6638246
20070710 6.0 I 221.1 0.5469006 0.5787408
20070711 0.0 I 221.1 0.4987659 0.6072796
20070711 6.0 I 221.1 0.4970928 0.6082965
20070711 12.0 I 221.1 0.3909248 0.676431
20070711 18.0 I 221.1 0.337547 0.7135184
20070712 0.0 I 221.1 0.4595472 0.6315695
20070712 6.0 I 221.1 0.4193176 0.6574954
20070712 12.0 I 221.1 0.247529 0.7807276
20070712 18.0 I 221.1 0.2291288 0.7952261
20070713 0.0 I 221.1 0.320613 0.725704
20070713 6.0 I 221.1 0.3222952 0.7244843
20070713 12.0 I 221.1 0.2642622 0.7677722
20070713 18.0 I 221.1 0.3140055 0.730515
20070714 0.0 I 221.1 0.3557004 0.7006825
20070714 6.0 I 221.1 0.2711311 0.7625166
20070714 12.0 I 221.1 0.2820231 0.7542563
20070715 0.0 I 221.1 0.3898902 0.6771312
20070715 6.0 I 221.1 0.3257869 0.721959
20070715 12.0 I 221.1 0.326271 0.7216096
20070715 18.0 I 221.1 0.3851769 0.6803303
20070716 0.0 I 221.1 0.5027734 0.6048508
20070716 6.0 I 221.1 0.4423396 0.6425314
20070716 18.0 I 221.1 0.2119618 0.8089956
20070717 6.0 I 221.1 0.3227905 0.7241255
20070717 12.0 I 221.1 0.2845512 0.7523518
20070717 18.0 I 221.1 0.29873 0.7417597
20070718 0.0 I 221.1 0.303168 0.738475
20070718 12.0 I 221.1 0.2523197 0.7769963
20070718 18.0 I 221.1 0.2243729 0.7990171
20070719 0.0 I 221.1 0.2162983 0.805495
20070719 6.0 I 221.1 0.1937255 0.823884
20070719 12.0 I 221.1 0.1727729 0.8413287
20070719 18.0 I 221.1 0.1802468 0.8350641
20070720 0.0 I 221.1 0.2019374 0.8171461
20070720 6.0 I 221.1 0.2198448 0.8026434
20070720 12.0 I 221.1 0.1616069 0.8507755
20070720 18.0 I 221.1 0.1602399 0.8519394
20070721 0.0 I 221.1 0.1804078 0.8349296
20070721 6.0 I 221.1 0.2231184 0.8000201
20070721 12.0 I 221.1 0.1739153 0.8403681
20070721 18.0 I 221.1 0.1699561 0.8437019
20070722 0.0 I 221.1 0.1688704 0.8446184
20070722 6.0 I 221.1 0.1412699 0.8682549
20070722 12.0 I 221.1 0.1538723 0.8573815
20070723 0.0 I 221.1 0.1779815 0.8369579
20070723 6.0 I 221.1 0.1597115 0.8523897
20070723 12.0 I 221.1 0.1490055 0.8615643
20070723 18.0 I 221.1 0.2584676 0.7722341
20070724 0.0 I 221.1 0.4932783 0.6106213
20070724 6.0 I 221.1 0.5439279 0.5804638
20070724 12.0 I 221.1 0.3726575 0.6889011
20070724 18.0 I 221.1 0.4012363 0.6694918
20070725 0.0 I 221.1 0.546633 0.5788957
20070725 6.0 I 221.1 0.5197403 0.594675
20070725 12.0 I 221.1 0.3028175 0.7387339
20070725 18.0 I 221.1 0.3150548 0.7297489
20070726 0.0 I 221.1 0.3265966 0.7213747
20070726 6.0 I 221.1 0.3016443 0.7396011
20070726 12.0 I 221.1 0.2904857 0.7479002
20070726 18.0 I 221.1 0.2711453 0.7625057
20070727 0.0 I 221.1 0.2320901 0.7928747
20070727 6.0 I 221.1 0.2093629 0.8111009
20070727 12.0 I 221.1 0.1953482 0.8225482
20070727 18.0 I 221.1 0.2034583 0.8159043
20070728 0.0 I 221.1 0.2056771 0.8140959
20070728 6.0 I 221.1 0.1816983 0.8338529
20070728 18.0 I 221.1 0.2225742 0.8004556
20070729 6.0 I 221.1 0.2548145 0.7750603
20070729 12.0 I 221.1 0.2223188 0.8006601
20070729 18.0 I 221.1 0.2586107 0.7721236
20070730 0.0 I 221.1 0.2687136 0.7643621
